,coordinate1,coordinate2
c1871,57,93
c1872,268,397
c1873,186,369
c1874,51,348
c1875,278,196
c1876,240,302
c1877,258,84
c1878,172,409
c1879,245,466
c1880,172,102
c1881,117,267
c1882,120,388
c1883,94,56
c1884,71,78
c1885,179,172
c1886,281,385
c1887,240,257
c1888,291,428
c1889,57,42
c1890,163,42
c1891,222,257
c1892,79,111
c1893,278,313
c1894,149,378
c1895,164,213
c1896,61,430
c1897,255,262
c1898,5,323
c1899,278,134
c1900,107,410
c1901,5,292
c1902,189,529
c1903,170,245
c1904,132,81
c1905,28,122
c1906,28,74
c1907,48,143
c1908,5,237
c1909,269,416
c1910,255,164
c1911,35,175
c1912,178,404
c1913,105,543
c1914,240,280
c1915,61,183
c1916,97,395
c1917,56,16
c1918,209,46
c1919,286,246
c1920,2,79
c1921,222,440
c1922,245,218
c1923,51,265
c1924,117,167
c1925,120,376
c1926,31,499
c1927,94,138
c1928,32,81
c1929,245,515
c1930,215,116
c1931,225,307
c1932,176,511
c1933,117,69
c1934,100,520
c1935,33,107
c1936,166,346
c1937,5,156
c1938,2,305
c1939,255,450
c1940,87,251
c1941,97,31
c1942,48,506
c1943,126,50
c1944,51,450
c1945,170,430
c1946,225,396
c1947,218,295
c1948,80,111
c1949,186,302
c1950,25,413
c1951,51,95
c1952,288,418
c1953,94,389
c1954,218,403
c1955,5,390
c1956,123,357
c1957,58,420
c1958,48,285
c1959,110,249
c1960,192,20
c1961,124,280
c1962,202,462
c1963,74,361
c1964,155,321
c1965,255,536
c1966,87,516
c1967,286,263
c1968,51,494
c1969,25,293
c1970,189,125
c1971,130,428
c1972,143,137
c1973,87,284
c1974,186,241
c1975,217,18
c1976,299,21
c1977,264,76
c1978,291,109
c1979,51,154
c1980,80,469
c1981,189,381
c1982,255,187
c1983,216,520
c1984,258,352
c1985,222,452
c1986,232,431
c1987,163,446
c1988,235,466
c1989,15,107
c1990,299,471
c1991,163,86
c1992,140,224
c1993,163,231
c1994,172,5
c1995,225,159
c1996,248,17
c1997,9,458
c1998,218,77
c1999,166,354
c2000,258,262
c2001,117,82
c2002,292,294
c2003,186,383
c2004,225,290
c2005,248,119
c2006,245,505
c2007,215,17
c2008,232,14
c2009,8,401
c2010,71,471
c2011,28,80
c2012,64,315
c2013,299,398
c2014,247,158
c2015,287,127
c2016,61,481
c2017,2,468
c2018,216,243
c2019,216,411
c2020,241,161
c2021,225,32
c2022,33,396
c2023,2,170
c2024,163,393
c2025,63,499
c2026,38,256
c2027,193,140
c2028,38,379
c2029,81,481
c2030,133,315
c2031,25,386
c2032,186,124
c2033,216,147
c2034,287,39
c2035,186,34
c2036,232,173
c2037,56,420
c2038,269,491
c2039,186,147
c2040,2,415
c2041,54,465
c2042,163,375
c2043,261,190
c2044,56,380
c2045,140,257
c2046,193,241
c2047,232,77
c2048,51,389
